count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
24,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/alphacon/16-01555?src=19,Clinical Programmer with Oracle Clinical,,,,,,,
25,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10299352/623461?src=19,Reporting Analyst/SAS Analyst,Kaygen Inc,Chandler,,,,,
26,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106525/24080322000005582?src=19,Data Management Architecture - Manager,,,,,,,
27,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10504512/724912?src=19,Data Service Manager,Cogent Data Solutions Llc,Raleigh,,,,,
28,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119089/SY60065?src=19,Data Analytics,Newt Global,Basking Ridge,,,,,
29,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/uhgbot/679597?src=19,Engineering Manager - SAS,UnitedHealth Group,Hyderabad,10/18/16,,,,
30,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/fastoh/RP32510?src=19,Data Scientist,Fast Switch,,,,,,
31,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10434744/736827?src=19,SAS Admin (Fulltime Role !!!),DTSC,,,,,,
32,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL432449/SASprog?src=19,SAS Analyst / Programmer,BIS Consulting Inc.,San Jose,,,,,
33,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/isavvix/SRBDA?src=19,Business Data Analyst,InScope International,,,,,,
34,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/513154?src=19,Data Analyst,Randstad Technologies,Memphis,,,,,
35,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10509960/544222?src=19,Analytics Engagement Manager - SAS,,,,,,,
36,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90939746/694323?src=19,Quantitative Developer C++,Matlen Silver,Chicago,,,,,
37,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10170376/741771?src=19,SAS Administrator,Resourcesys,Marlborough,,,,,
38,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/393785?src=19,Sr. Research Scientist,,,,,,,
39,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10452598/742125?src=19,Software Product Manager PERMANENT Position in Miami Lakes,,,,,,,
40,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/aurne001/16-554465?src=19,DATA ARCHITECT II,Aureus Group,Kansas City,,,,,
41,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106525/24091552000005552?src=19,Data Management & Architecture Senior Consultant,Deloitte,Los Angeles,,,,,
42,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxjudgpa/508378?src=19,Quality Assurance Analyst,The Judge Group,De,,,,,
43,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxjudgpa/505928?src=19,Technical Lead,The Judge Group,Plano,,,,,
44,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10110945/4509?src=19,Systems Engineer IV,Noblis,Annapolis Junction,,,,,
45,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10271304/694543?src=19,Advanced Analytics,Net2Source Inc.,chicago,,,,,
46,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/GL1-128088256?src=19,Director of Customer Analytics - Strategic thought leader,CyberCoders,El Segundo,,,,,
47,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/digides/10447BR?src=19,Global HRIS Analyst,Avid,Boca Raton,,,,,
48,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/tecnos/712559?src=19,SAS Architect/ SAS Integration SME,Technosoft Corporation,Richfield,,,,,
49,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106525/24080322000006082?src=19,Data Management Architecture - Manager,,,,,,,
50,719,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SAS&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10275187/sas12?src=19,SAS Admin with Linux/Unix,NetVision Resources Inc.,washington,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/423531?src=19,Quality Assurance Engineer - Amazon Business,Amazon,Austin,,,,,
2,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/tentekgl/JE12365?src=19,Sr Node.js / JavaScript Developer,Tentek,,,,,,
3,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/510279?src=19,Systems Engineer,Randstad Technologies,PA,10/18/16,,,,
4,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/JR4-1281052113?src=19,Full Stack Developer -JavaScript,,,,,,,
5,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10117623/1847?src=19,Senior Software Engineer- API,comScore,Portland,,,,,
6,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10112561/565903?src=19,Python & ETL engineer,K2 Partnering Solutions,,,,,,
7,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10443786/727608?src=19,Senior Data Engineer,FusionForte,Mountain View,,,,,
8,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/425693?src=19,Android Software Development Engineer,,,,,,,
9,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10228513/16-05976?src=19,Data Analyst,Genuent,,,,,,
10,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/mitchmar1/MITCA000J804?src=19,Application Developer,Mitchell Martin,New York,,,,,
11,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571617?src=19,Java Developer,Kforce Inc.,Irving,,,,,
12,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10405976/1810-BigData?src=19,BIG DATA ENGINEER,Somasoft Solutions. Inc.,Chevy Chase,,,,,
13,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10205797/7998634?src=19,Quantitative Analyst,Addastaff,San Francisco,,,,,
14,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115336/723791?src=19,Mobile Application Developer,Powersolv,Rockville,,,,,
15,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10226217/72813-en_US?src=19,Sr. LEAD IT ENGINEER (VMWare / Storage Infrastructure),CenturyLink,Bellevue,,,,,
16,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/412842?src=19,Systems Development - AWS Messaging Services,Amazon,Herndon,,,,,
17,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/410905?src=19,Systems Support Engineer-Military Community-Austin or Phoneix,Amazon,Austin,,,,,
18,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITAQG1564335?src=19,Data Reporting Programmer / Analyst,Kforce Inc.,New London,,,,,
19,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/421682?src=19,Senior System Engineer,Randstad Technologies,Burbank,,,,,
20,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxvolt/J3H7NL6RM7ZL45BC9T1?src=19,Network Engineer,Volt,Ashburn,,,,,
21,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16015680?src=19,Cyber Software Engineer 1,NORTHROP GRUMMAN,Annapolis Junction,,,,,
22,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10447500/83651?src=19,Sr Network Engineer,VincentBenjamin Inc.,Los Angeles,,,,,
23,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITAQG1571659?src=19,Linux Systems Engineer with Puppet,Kforce Inc.,New York,,,,,
24,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10118429/JO160910165-12?src=19,Full-stack Software Engineer (Django/Python),The Advisory Board Company,San Francisco,,,,,
25,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90929690/PYTHON_DJANGO?src=19,Python Developer with Django Experience-- Multiple positions,Parmesoft Inc.,Jersey City,,,,,
26,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10120889/732406?src=19,Linux Administrator II,PCM,Olathe,,,,,
27,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/iconma/L3PythonSASVA?src=19,Level 3 - Python / SAS - Data Analyst - Mclean,,,,,,,
28,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/418573?src=19,Network Engineer - EC2 Networking,Amazon,Herndon,,,,,
29,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxjudgpa/501626?src=19,System Engineer/Administrator,The Judge Group,Chantilly,,,,,
30,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/apexsan/718938?src=19,Python Developer,Apex Systems,,,,,,
31,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/513659?src=19,OpenCV/C++ Computer Vision Engineer,Randstad Technologies,NJ,10/18/16,,,,
32,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/RE1-1288407102?src=19,Optical Engineer,CyberCoders,Ithaca,,,,,
33,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/TB3-131608732?src=19,Senior Python Developer - Startup Environment,CyberCoders,Boston,,,,,
34,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10120503/82647BR?src=19,Principal Software Engineer (Web/Database Development),ManTech Advanced Systems International,McLean,,,,,
35,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1510537?src=19,Senior DSP Software Engineers (Radar),Kforce Inc.,Albuquerque,,,,,
36,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10116662/JP48929822633623?src=19,C++ Quant Developer Role: Advanced Degree NOT Required (New York City or Dallas,,,,,,,
37,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxvolt/J3F0ML6KFF20RVNXFYX?src=19,Java Middleware Developers - (LifeRay Ruby Web Services JBoss ),Volt,Los Angeles,,,,,
38,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxcnetut/16-03328?src=19,Software Engineer (Active Clearance),ConsultNet,,,,,,
39,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16015682?src=19,Cyber Software Engineer 3,NORTHROP GRUMMAN,Annapolis Junction,,,,,
40,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106525/24038162000007802?src=19,Cyber Risk Vigilant Splunk Senior Consultant,Deloitte,Costa Mesa,,,,,
41,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106419/695105?src=19,Lead Engineer (Full stack)- NYC,Forrest Solutions,New York City,,,,,
42,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/400963?src=19,Cloud Support Associate - AWS (App),Amazon,Dallas,,,,,
43,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10455909/16-03387?src=19,Java Developer in Test,Linium,Raleigh,,,,,
44,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/NEXIL001/536?src=19,Senior Ruby on Rails Programmer Developer - M,Next Step Systems,Glen Mills,,,,,
45,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/KE2-13238534?src=19,Backend Java Developer! -URGENT NEED 150k + & EQUITY,CyberCoders,Pasadena,,,,,
46,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10366547/623694?src=19,Sr/Staff Java Software Engineer / Architect (IoT startup,,,,,,,
47,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazonAWS/383320?src=19,Security Engineer - Threat Intelligence,Amazon,Herndon,,,,,
48,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10125945/710182?src=19,WebSphere Middleware Engineer,IT Resonance Inc.,Vienna,,,,,
49,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/Mitchell/733727?src=19,Sr. JavaScript Engineer,HIRECLOUT,San Francisco,,,,,
50,5366,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Python+Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/KW2-131332947?src=19,Lead DevOps Engineer - Amazon Web Services (AWS),,,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ndi/564851?src=19,Oracle DBA,eclaro,atlanta,,,,,
2,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/matrixga/116737?src=19,DevOps Hadoop Engineer,Matrix Resources,San Francisco,,,,,
3,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10113809/9990205?src=19,Cassandra Technical Architect,InfiCare Technologies,Jersey City,,,,,
4,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10109101T/739892?src=19,Hadoop Administrator,Midwest Consulting Group,,,,,,
5,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazonkc/440840?src=19,Senior Cloud Technical Account Manager,Amazon,San Francisco,,,,,
6,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SK2-13243541?src=19,Senior Software Engineer - Machine Learning,,,,,,,
7,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10405976/1810-BigData?src=19,BIG DATA ENGINEER,Somasoft Solutions. Inc.,Chevy Chase,,,,,
8,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10110759/722882?src=19,Fulltime  Java / Hadoop & Spark Leads,Wipro Ltd.,Sunnyvale,,,,,
9,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/439219?src=19,Sr. Big Data Consultant,Amazon,San Francisco,,,,,
10,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10121960/715387?src=19,Cassandra administration with Cloudera Hadoop Exp.,Xavient Information Systems,Saint Louis,,,,,
11,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/usts/118240?src=19,Sr. Network Engineer,U.S. Tech Solutions Inc.,Celebration,,,,,
12,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10424591/RY-BDArchDev?src=19,Big Data Architect & Big Data Developer,INENT Inc. (Innovative Enabling Technologies Inc),Fort Worth,,,,,
13,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/fastoh/34429?src=19,Communications Specialist,Fast Switch,,,,,,
14,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SL2-1285185111?src=19,Backend Software Engineer - Java,,,,,,,
15,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/514823?src=19,Java Developer (TDD/Pairing,,,,,,,
16,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/extreme/690?src=19,Cybersecurity Platform Security - Lead,Extreme Technologies,,,,,,
17,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10366547/623694?src=19,Sr/Staff Java Software Engineer / Architect (IoT startup,,,,,,,
18,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10504871/198370?src=19,Software Developer,ConsultAdd,Jersey City,,,,,
19,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90940991/BBA000012798715?src=19,Software Engineer Intern,Bebee Affinity Social Network,Yorktown Heights,,,,,
20,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10116288/738965?src=19,Android Developer,Prokarma,,,,,,
21,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10441386/713209?src=19,Hadoop Developer,Marvel Technologies Inc,Novi,,,,,
22,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10114266/JWData?src=19,Software Engineer -- Unique Polyglot Opportunity,Mainz Brady Group,Portland,,,,,
23,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/hyattldr/RE11333?src=19,Lead Developer  Big Data,,,,,,,
24,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/JD6-122582043?src=19,Senior Software Engineer - Big Data - PERM HIRE!,CyberCoders,Playa Del Rey,,,,,
25,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10201253/Sri-61742?src=19,Teradata DBA with Hadoop Admin Exp,Techstar Consulting Inc.,Temple Terrace,,,,,
26,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxelisen/259555?src=19,Sr Data Engineer,Eliassen Group,Medford,,,,,
27,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/coxga/1614614?src=19,Senior Big Data Engineer,Cox Automotive,Atlanta,,,,,
28,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxelisen/259410?src=19,Software Engineer (Java/Python),Eliassen Group,New York,,,,,
29,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10434744/741824?src=19,Hadoop Architect / Hadoop Developer,DTSC,,,,,,
30,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/EG-131974920?src=19,Python Developer - Telecommuting + Full Stack Development,CyberCoders,New York,,,,,
31,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16021646?src=19,INVITATIONAL Technical Pipeline C&IMS (Entry- Mid Level),NORTHROP GRUMMAN,Fairfax,,,,,
